TradingDate,Symbol,NAV,ReturnAccumulativeNAV,TradingDays,ChangeRatio,AvgTurnoverRate,Volume,MarketValue,y,IV,Ipostpbdt,PurchaseHouseholders,NetSales,Interest
2020/8/31,502040,1.083,0,21,-0.0573,0.028222,764315,81663560.67,-0.0304,-0.1397,2015/6/26,1674,316497549.3,145591.88
2020/9/30,502040,1.057,0,22,-0.0304,0.019743,353915,94594562.34,0.0313,-0.0573,2015/6/26,1674,316497549.3,145591.88
2020/10/30,502040,1.072,0,16,0.0313,0.016347,185720,97559064.3,0.0304,-0.0304,2015/6/26,1674,316497549.3,145591.88
2020/11/30,502040,1.136,0,21,0.0304,0.024951,167386,100523566.3,0.05,0.0313,2015/6/26,1674,316497549.3,145591.88
2020/3/31,502048,0.9138,0,22,-0.0456,0.003502,4097051,146133964.3,0.0272,-0.0113,2015/3/23,18128,2473832259,462892.73
2020/4/30,502048,0.9503,0,21,0.0272,0.005746,7837596,150104995.9,-0.0159,-0.0456,2015/3/23,18128,2473832259,462892.73
2020/5/29,502048,0.9379,0,18,-0.0159,0.001422,1530569,147722376.9,0.0581,0.0272,2015/3/23,18128,2473832259,462892.73
2020/6/30,502048,0.996,0,20,0.0581,0.002663,3246189,158789847.7,0.1433,-0.0159,2015/3/23,18128,2473832259,462892.73
2020/7/31,502048,1.1278,0,23,0.1433,0.014166,16134569,181543271,0.0356,0.0581,2015/3/23,18128,2473832259,462892.73
2020/8/31,502048,1.1694,0,21,0.0356,0.004855,5554857,187998142.9,-0.024,0.1433,2015/3/23,18128,2473832259,462892.73
2020/9/30,502048,1.1387,0,22,-0.024,0.002499,2382622,142505586.1,0.0132,0.0356,2015/3/23,18128,2473832259,462892.73
2020/10/30,502048,1.1564,0,16,0.0132,0.0113,7430582,144385607.1,0.059,-0.024,2015/3/23,18128,2473832259,462892.73
2020/11/30,502048,1.2233,0,21,0.059,0.004493,6040032,152908368.6,0.0361,0.0132,2015/3/23,18128,2473832259,462892.73
2020/3/31,502053,0.792,0,22,-0.0102,0.01254,1781863,89101374.41,0.0172,-0.0983,2015/7/10,2766,262766967.6,83257.38
2020/4/30,502053,0.811,0,21,0.0172,0.006871,862238,90634081.54,-0.0316,-0.0102,2015/7/10,2766,262766967.6,83257.38
2020/5/29,502053,0.785,0,18,-0.0316,0.007868,912653,87773028.23,0.0244,0.0172,2015/7/10,2766,262766967.6,83257.38
2020/6/30,502053,0.887,0,20,0.0244,0.008373,1068847,99300191.53,0.3443,-0.0316,2015/7/10,2766,262766967.6,83257.38
2020/7/31,502053,1.094,0,23,0.3443,0.159652,25206475,133491052.9,-0.0127,0.0244,2015/7/10,2766,262766967.6,83257.38
2020/8/31,502053,1.126,0,21,-0.0127,0.0523,6342255,131798436,-0.0111,0.3443,2015/7/10,2766,262766967.6,83257.38
2020/9/30,502053,1.087,0,22,-0.0111,0.013625,1532089,390247291.8,-0.1013,-0.0127,2015/7/10,2766,262766967.6,83257.38
2020/10/30,502053,1.047,0,16,-0.1013,0.005951,482194,350715747.9,0.0684,-0.0111,2015/7/10,2766,262766967.6,83257.38
2020/11/30,502053,1.091,0,21,0.0684,0.016847,2291146,374704975.4,-0.0325,-0.1013,2015/7/10,2766,262766967.6,83257.38
2020/3/31,502056,0.9156,-0.0353,22,-0.3264,0.051312,9003662,72743951.47,0.0717,-0.0149,2015/6/27,4290,283456254.5,58131.98
2020/4/30,502056,1.0015,0.0858,21,0.0717,0.03947,5933208,77956619.65,0.0669,-0.3264,2015/6/27,4290,283456254.5,58131.98
2020/5/29,502056,1.0708,0.0637,18,0.0669,0.025287,2892431,83169287.83,0.2011,0.0717,2015/6/27,4290,283456254.5,58131.98
2020/6/30,502056,1.2614,0.1649,20,0.2011,0.032005,3825704,86695436.3,0.0724,0.0669,2015/6/27,4290,283456254.5,58131.98
2020/7/31,502056,1.3749,-1,23,0.0724,0.063974,9366488,92974778.65,0.0007,0.2011,2015/6/27,4290,283456254.5,58131.98
2020/8/31,502056,1.3714,0,21,0.0007,0.032674,3092074,81733323.38,-0.061,0.0724,2015/6/27,4290,283456254.5,58131.98
2020/9/30,502056,1.2947,-0.0527,22,-0.061,0.022817,3654210,91348969.09,0.0618,0.0007,2015/6/27,4290,283456254.5,58131.98
2020/10/30,502056,1.3836,0.0644,16,0.0618,0.020997,2445585,96996509.68,-0.0873,-0.061,2015/6/27,4290,283456254.5,58131.98
2020/11/30,502056,1.2511,-0.0902,21,-0.0873,0.013249,2025431,88525198.79,0.1324,0.0618,2015/6/27,4290,283456254.5,58131.98
2020/3/31,510010,1.073,-0.0591,22,-0.0487,0.000338,1954579,282213689.2,0.026,-0.0583,2009/8/27,5824,1009243480,40684
2020/4/30,510010,1.119,0.0436,21,0.026,0.000391,2139473,289564371.3,-0.0227,-0.0487,2009/8/27,5824,1009243480,40684
2020/5/29,510010,1.089,-0.0273,18,-0.0227,0.000157,735546,283001262.2,0.051,0.026,2009/8/27,5824,1009243480,40684
2020/6/30,510010,1.138,0.0454,20,0.051,0.000185,939059,287243102.2,0.1412,-0.0227,2009/8/27,5824,1009243480,40684
2020/7/31,510010,1.294,0.1365,23,0.1412,0.001052,5676321,327807000.1,0.0758,0.051,2009/8/27,5824,1009243480,40684
2020/8/31,510010,1.362,0.0528,21,0.0758,0.000782,3868975,352652387.5,-0.0403,0.1412,2009/8/27,5824,1009243480,40684
2020/9/30,510010,1.324,-0.0277,22,-0.0403,0.000293,1471402,305080023.3,0.0082,0.0758,2009/8/27,5824,1009243480,40684
2020/10/30,510010,1.356,0.0237,16,0.0082,0.000218,795390,307593791.3,0.0988,-0.0403,2009/8/27,5824,1009243480,40684
2020/11/30,510010,1.478,0.0901,21,0.0988,0.000348,1639267,337987531.4,0.023,0.0082,2009/8/27,5824,1009243480,40684
2020/3/31,510020,2.8042,-0.0345,22,-0.0365,0.00138,1634307,150720557.6,0.0439,-0.0176,2009/12/2,10276,1406708966,45840
2020/4/30,510020,2.9166,0.04,21,0.0439,0.000531,596958,157343861.8,-0.0332,-0.0365,2009/12/2,10276,1406708966,45840
2020/5/29,510020,2.8313,-0.0292,18,-0.0332,0.00108,1007837,152120605.7,0.0627,0.0439,2009/12/2,10276,1406708966,45840
2020/6/30,510020,2.9921,0.0568,20,0.0627,0.001301,1296930,149643702,0.1359,-0.0332,2009/12/2,10276,1406708966,45840
2020/7/31,510020,3.4139,0.1409,23,0.1359,0.007147,7782714,169981686.8,0.0182,0.0627,2009/12/2,10276,1406708966,45840
2020/8/31,510020,3.4743,0.0177,21,0.0182,0.004497,4169421,173072262.9,-0.0262,0.1359,2009/12/2,10276,1406708966,45840
2020/9/30,510020,3.389,-0.0245,22,-0.0262,0.001898,1797932,145545294.8,0.0166,0.0182,2009/12/2,10276,1406708966,45840
2020/10/30,510020,3.4388,0.0146,16,0.0166,0.000495,318600,147955982.9,0.0666,-0.0262,2009/12/2,10276,1406708966,45840
2020/11/30,510020,3.6474,0.0607,21,0.0666,0.001404,1225359,157813975.3,0.0278,0.0166,2009/12/2,10276,1406708966,45840
2020/3/31,510030,5.012,-0.0483,22,-0.0511,0.006342,3771403,135143630,0.0414,-0.0234,2010/3/17,5312,2109157136,25799
2020/4/30,510030,5.214,0.0402,21,0.0414,0.00238,1325694,140738576.3,-0.0273,-0.0511,2010/3/17,5312,2109157136,25799
2020/5/29,510030,5.074,-0.0269,18,-0.0273,0.001155,551700,136900497.2,0.0217,0.0414,2010/3/17,5312,2109157136,25799
2020/6/30,510030,5.192,0.023,20,0.0217,0.003671,1617129,113998657.1,0.1059,-0.0273,2010/3/17,5312,2109157136,25799
2020/7/31,510030,5.752,0.108,23,0.1059,0.014951,7402931,126070398.9,0.0453,0.0217,2010/3/17,5312,2109157136,25799
2020/8/31,510030,5.972,0.0381,21,0.0453,0.006508,2873823,131775838.9,-0.0251,0.1059,2010/3/17,5312,2109157136,25799
2020/9/30,510030,5.832,-0.0235,22,-0.0251,0.00336,1480469,116807530,0.0259,0.0453,2010/3/17,5312,2109157136,25799
2020/10/30,510030,5.982,0.0261,16,0.0259,0.003684,1151200,119831867.7,0.0946,-0.0251,2010/3/17,5312,2109157136,25799
2020/11/30,510030,6.525,0.0908,21,0.0946,0.006486,2660000,131168126.6,-0.0412,0.0259,2010/3/17,5312,2109157136,25799
2020/3/31,510050,2.679,-0.0404,22,-0.0494,0.045859,16048649170,42551938575,0.0662,-0.0379,2004/11/25,37267,-9666,-9666
2020/4/30,510050,2.849,0.0538,21,0.0662,0.02336,7036953528,45367524791,-0.0175,-0.0494,2004/11/25,37267,-9666,-9666
2020/5/29,510050,2.804,-0.0136,18,-0.0175,0.020964,5318320507,44572161453,0.055,0.0662,2004/11/25,37267,-9666,-9666
2020/6/30,510050,2.961,0.0476,20,0.055,0.020378,5438588678,39445061334,0.1147,-0.0175,2004/11/25,37267,-9666,-9666
2020/7/31,510050,3.298,0.0976,23,0.1147,0.057039,19203862627,43968699964,0.0303,0.055,2004/11/25,37267,-9666,-9666
2020/8/31,510050,3.394,0.0254,21,0.0303,0.038558,11636461526,45303106640,-0.0336,0.1147,2004/11/25,37267,-9666,-9666
2020/9/30,510050,3.285,-0.028,22,-0.0336,0.026267,8122656435,46117626930,0.0146,0.0303,2004/11/25,37267,-9666,-9666
2020/10/30,510050,3.332,0.0123,16,0.0146,0.031872,7135212467,46792313334,0.0433,-0.0336,2004/11/25,37267,-9666,-9666
2020/11/30,510050,3.472,0.0499,21,0.0433,0.033362,10889389311,48816372547,0.0464,0.0146,2004/11/25,37267,-9666,-9666
2020/3/31,510060,1.669,-0.0439,22,-0.0357,0.002901,4528407,118785732.6,0.0239,-0.0586,2009/7/16,53134,4533679594,87780
2020/4/30,510060,1.7387,0.0417,21,0.0239,0.001277,1875980,121624101.4,-0.0298,-0.0357,2009/7/16,53134,4533679594,87780
2020/5/29,510060,1.6798,-0.0338,18,-0.0298,0.001204,1515887,118005181.2,0.0397,0.0239,2009/7/16,53134,4533679594,87780
2020/6/30,510060,1.7458,0.0393,20,0.0397,0.004,5276916,114043489.7,0.118,-0.0298,2009/7/16,53134,4533679594,87780
2020/7/31,510060,1.9524,0.1183,23,0.118,0.013336,19312033,127499170.3,0.0352,0.0397,2009/7/16,53134,4533679594,87780
2020/8/31,510060,2.0031,0.026,21,0.0352,0.005312,6688731,131984397.2,-0.0295,0.118,2009/7/16,53134,4533679594,87780
2020/9/30,510060,1.9455,-0.0288,22,-0.0295,0.001678,2176977,114498803.3,-0.0072,0.0352,2009/7/16,53134,4533679594,87780
2020/10/30,510060,1.9361,-0.0048,16,-0.0072,0.001658,1537823,113673374.2,0.0768,-0.0295,2009/7/16,53134,4533679594,87780
2020/11/30,510060,2.0762,0.0724,21,0.0768,0.002996,3520320,122399338.6,-0.0077,-0.0072,2009/7/16,53134,4533679594,87780
2020/3/31,510090,1.7185,-0.0629,22,-0.0645,0.001009,1000568,78441138.36,0.0241,-0.0457,2010/4/17,3775,419603272,4320
2020/4/30,510090,1.8047,0.0502,21,0.0241,0.000252,238668,80334545.15,-0.0073,-0.0645,2010/4/17,3775,419603272,4320
2020/5/29,510090,1.7746,-0.0167,18,-0.0073,0.00059,420956,79748490.67,0.0571,0.0241,2010/4/17,3775,419603272,4320
2020/6/30,510090,1.863,0.0498,20,0.0571,0.000482,410056,79626683.18,0.1134,-0.0073,2010/4/17,3775,419603272,4320
2020/7/31,510090,2.1178,0.1368,23,0.1134,0.003743,3364540,88653879.35,0.074,0.0571,2010/4/17,3775,419603272,4320
2020/8/31,510090,2.2376,0.0566,21,0.074,0.00134,1043584,95211370.9,-0.0322,0.1134,2010/4/17,3775,419603272,4320
2020/9/30,510090,2.1763,-0.0274,22,-0.0322,0.000421,312496,80243530.7,0.0282,0.074,2010/4/17,3775,419603272,4320
2020/10/30,510090,2.2351,0.027,16,0.0282,0.000377,192900,82505478.65,0.0813,-0.0322,2010/4/17,3775,419603272,4320
2020/11/30,510090,2.4063,0.0766,21,0.0813,0.001768,1275526,89217160.28,-0.0141,0.0282,2010/4/17,3775,419603272,4320
2020/3/31,510110,3.379,-0.0648,22,-0.0453,0.005168,888811,27030369.91,0.0237,-0.06,2010/8/16,7297,967328609,50619
2020/4/30,510110,3.562,0.0538,21,0.0237,0.001819,259849,27671344.56,-0.0294,-0.0453,2010/8/16,7297,967328609,50619
2020/5/29,510110,3.449,-0.0315,18,-0.0294,0.004187,589057,26858401.1,0.0308,0.0237,2010/8/16,7297,967328609,50619
2020/6/30,510110,3.537,0.0253,20,0.0308,0.003049,440029,25561778.09,0.0926,-0.0294,2010/8/16,7297,967328609,50619
2020/7/31,510110,3.856,0.0902,23,0.0926,0.039391,8169071,27928876.68,0.0385,0.0308,2010/8/16,7297,967328609,50619
2020/8/31,510110,3.997,0.0368,21,0.0385,0.019887,3640375,29004174.52,-0.0294,0.0926,2010/8/16,7297,967328609,50619
2020/9/30,510110,3.901,-0.0237,22,-0.0294,0.007728,1431010,32833796.36,0.0092,0.0385,2010/8/16,7297,967328609,50619
2020/10/30,510110,3.949,0.0121,16,0.0092,0.006325,821452,33136799.87,0.1199,-0.0294,2010/8/16,7297,967328609,50619
2020/11/30,510110,4.302,0.089,21,0.1199,0.027909,5108867,37109512.48,-0.0469,0.0092,2010/8/16,7297,967328609,50619
2020/3/31,510120,2.996,-0.033,22,-0.0418,0.0029,344135,19777128,0.056,0.0252,2011/3/18,10316,652293929,14480
2020/4/30,510120,3.173,0.0594,21,0.056,0.000866,102788,20884647.17,-0.0047,-0.0418,2011/3/18,10316,652293929,14480
2020/5/29,510120,3.197,0.0075,18,-0.0047,0.000546,48061,20785761.53,0.1151,0.056,2011/3/18,10316,652293929,14480
2020/6/30,510120,3.509,0.0973,20,0.1151,0.009447,1070042,22123994.02,0.1268,-0.0047,2011/3/18,10316,652293929,14480
2020/7/31,510120,4.006,0.1421,23,0.1268,0.012701,1750542,24930393.71,0.0613,0.1151,2011/3/18,10316,652293929,14480
2020/8/31,510120,4.125,0.0296,21,0.0613,0.006787,896886,26459441.08,-0.083,0.1268,2011/3/18,10316,652293929,14480
2020/9/30,510120,3.889,-0.0575,22,-0.083,0.005303,633908,21949801.86,0.0049,0.0613,2011/3/18,10316,652293929,14480
2020/10/30,510120,3.931,0.011,16,0.0049,0.001448,117113,22057957,0.0581,-0.083,2011/3/18,10316,652293929,14480
2020/11/30,510120,4.055,0.0314,21,0.0581,0.003097,333988,23338741.6,0.0663,0.0049,2011/3/18,10316,652293929,14480
2020/3/31,510130,3.7867,-0.0522,22,-0.0515,0.000524,552847,210343972.4,0.0483,-0.0005,2010/2/12,36726,2752474065,4000
2020/4/30,510130,3.9235,0.0362,21,0.0483,0.000371,367764,220497743.7,-0.0174,-0.0515,2010/2/12,36726,2752474065,4000
2020/5/29,510130,3.9275,0.001,18,-0.0174,0.000176,152556,216669272.6,0.0676,0.0483,2010/2/12,36726,2752474065,4000
2020/6/30,510130,4.2174,0.0738,20,0.0676,0.000973,1001508,214641336,0.1777,-0.0174,2010/2/12,36726,2752474065,4000
2020/7/31,510130,4.92,0.1666,23,0.1777,0.003614,4179478,252791787,0.0558,0.0676,2010/2/12,36726,2752474065,4000
2020/8/31,510130,5.1792,0.0527,21,0.0558,0.005776,5759334,266898701.4,-0.0326,0.1777,2010/2/12,36726,2752474065,4000
2020/9/30,510130,4.9088,-0.0522,22,-0.0326,0.008258,8771903,242149721.3,-0.0076,0.0558,2010/2/12,36726,2752474065,4000
2020/10/30,510130,4.9296,0.0042,16,-0.0076,0.003932,2962432,240314888,0.0579,-0.0326,2010/2/12,36726,2752474065,4000
2020/11/30,510130,5.3106,0.0773,21,0.0579,0.001019,956290,254220993.6,0.0444,-0.0076,2010/2/12,36726,2752474065,4000
2020/3/31,510150,5.5166,-0.0048,22,-0.0138,0.042979,37000213,215888761.4,0.0587,0.0125,2010/11/1,4221,685503886,26394
2020/4/30,510150,5.822,0.0554,21,0.0587,0.034865,29822276,228567383.6,0.043,-0.0138,2010/11/1,4221,685503886,26394
2020/5/29,510150,6.0995,0.0476,18,0.043,0.052077,34056460,238389402.6,0.1484,0.0587,2010/11/1,4221,685503886,26394
2020/6/30,510150,6.9966,0.1471,20,0.1484,0.034828,27814431,279361123.8,0.196,0.043,2010/11/1,4221,685503886,26394
2020/7/31,510150,8.3801,0.1978,23,0.196,0.077904,100934301,334107278.9,0.0583,0.1484,2010/11/1,4221,685503886,26394
2020/8/31,510150,8.8529,0.0564,21,0.0583,0.06419,75395392,353593875.3,-0.0534,0.196,2010/11/1,4221,685503886,26394
2020/9/30,510150,8.3828,-0.0531,22,-0.0534,0.036378,43161800,452054252.1,0.0278,0.0583,2010/11/1,4221,685503886,26394
2020/10/30,510150,8.594,0.0252,16,0.0278,0.022586,19200400,464620303.3,-0.0022,-0.0534,2010/11/1,4221,685503886,26394
2020/11/30,510150,8.5723,-0.0025,21,-0.0022,0.024765,25967456,463595603.8,0.1647,0.0278,2010/11/1,4221,685503886,26394
2020/3/31,510160,0.5273,-0.0497,22,-0.0515,0.006695,124608530,451794656.4,0.0075,-0.0088,2010/7/22,6855,656793485,6396
2020/4/30,510160,0.5382,0.0207,21,0.0075,0.00162,28509500,455178886,-0.0297,-0.0515,2010/7/22,6855,656793485,6396
2020/5/29,510160,0.5225,-0.0292,18,-0.0297,0.000812,12097700,441641967.5,0.0364,0.0075,2010/7/22,6855,656793485,6396
2020/6/30,510160,0.5416,0.0366,20,0.0364,0.000907,14329675,427421058.3,0.1534,-0.0297,2010/7/22,6855,656793485,6396
2020/7/31,510160,0.6252,0.1543,23,0.1534,0.003383,55243752,492995823.2,0.0545,0.0364,2010/7/22,6855,656793485,6396
2020/8/31,510160,0.6582,0.0528,21,0.0545,0.001647,23108614,519857775.1,-0.0365,0.1534,2010/7/22,6855,656793485,6396
2020/9/30,510160,0.6335,-0.0375,22,-0.0365,0.001266,18154068,413404397.3,0.0237,0.0545,2010/7/22,6855,656793485,6396
2020/10/30,510160,0.649,0.0245,16,0.0237,0.00031,3177801,423185258.4,0.0832,-0.0365,2010/7/22,6855,656793485,6396
2020/11/30,510160,0.7015,0.0809,21,0.0832,0.000857,10982653,458396358.5,-0.0199,0.0237,2010/7/22,6855,656793485,6396
2020/3/31,510170,1.553,-0.0749,22,-0.0779,0.002205,2946101,94129502.05,0.0303,-0.0147,2010/10/27,8563,942088819,20600
2020/4/30,510170,1.596,0.027,21,0.0303,0.001211,1518737,96983751.47,0.0006,-0.0779,2010/10/27,8563,942088819,20600
2020/5/29,510170,1.616,0.0121,18,0.0006,0.001223,1292621,97044480.18,0.0532,0.0303,2010/10/27,8563,942088819,20600
2020/6/30,510170,1.691,0.0479,20,0.0532,0.001901,2175558,96315920.61,0.2769,0.0006,2010/10/27,8563,942088819,20600
2020/7/31,510170,2.15,0.2705,23,0.2769,0.008893,11296224,122984499.9,0.0298,0.0532,2010/10/27,8563,942088819,20600
2020/8/31,510170,2.211,0.0285,21,0.0298,0.006593,7853699,126647137.4,-0.0642,0.2769,2010/10/27,8563,942088819,20600
2020/9/30,510170,2.067,-0.0656,22,-0.0642,0.002312,2783930,113343160.5,0.0328,0.0298,2010/10/27,8563,942088819,20600
2020/10/30,510170,2.138,0.0343,16,0.0328,0.000608,481047,117064712.8,0.1515,-0.0642,2010/10/27,8563,942088819,20600
2020/11/30,510170,2.458,0.1493,21,0.1515,0.006572,7277157,134796815.2,0.0171,0.0328,2010/10/27,8563,942088819,20600
2020/3/31,510180,3.1588,-0.0429,22,-0.0509,0.003484,432088090,17780856920,0.0552,-0.0323,2006/3/6,4570,1072822105,14279
2020/4/30,510180,3.3214,0.0443,21,0.0552,0.003688,435126303,18761791956,-0.015,-0.0509,2006/3/6,4570,1072822105,14279
2020/5/29,510180,3.2835,-0.0099,18,-0.015,0.003389,342315214,18479914072,0.0601,0.0552,2006/3/6,4570,1072822105,14279
2020/6/30,510180,3.478,0.0512,20,0.0601,0.003909,436189644,19387225435,0.1237,-0.015,2006/3/6,4570,1072822105,14279
2020/7/31,510180,3.907,0.1074,23,0.1237,0.005518,720177507,21786220237,0.0369,0.0601,2006/3/6,4570,1072822105,14279
2020/8/31,510180,4.0454,0.0313,21,0.0369,0.003695,438668194,22589604542,-0.0432,0.1237,2006/3/6,4570,1072822105,14279
2020/9/30,510180,3.8755,-0.0373,22,-0.0432,0.003716,460204655,21806969448,0.0077,0.0369,2006/3/6,4570,1072822105,14279
2020/10/30,510180,3.9089,0.0076,16,0.0077,0.003467,312341101,21975841179,0.0471,-0.0432,2006/3/6,4570,1072822105,14279
2020/11/30,510180,4.0865,0.0553,21,0.0471,0.003156,372171468,23011587792,0.0457,0.0077,2006/3/6,4570,1072822105,14279
2020/3/31,510190,3.19,-0.0735,22,-0.0794,0.005747,3053265,76727078.89,0.0529,-0.0215,2010/10/20,10710,1130323223,22600
2020/4/30,510190,3.373,0.0581,21,0.0529,0.00295,1434386,80784412.62,0.003,-0.0794,2010/10/20,10710,1130323223,22600
2020/5/29,510190,3.383,0.0023,18,0.003,0.003447,1436525,81025920.58,0.0852,0.0529,2010/10/20,10710,1130323223,22600
2020/6/30,510190,3.662,0.0826,20,0.0852,0.005919,2740425,84292048.24,0.1288,0.003,2010/10/20,10710,1130323223,22600
2020/7/31,510190,4.139,0.1304,23,0.1288,0.025451,14137424,95149771.56,0.0175,0.0852,2010/10/20,10710,1130323223,22600
2020/8/31,510190,4.18,0.0101,21,0.0175,0.011986,5575385,96816628.87,-0.0641,0.1288,2010/10/20,10710,1130323223,22600
2020/9/30,510190,3.928,-0.0605,22,-0.0641,0.005473,2426200,78870215.54,0.0097,0.0175,2010/10/20,10710,1130323223,22600
2020/10/30,510190,3.975,0.012,16,0.0097,0.005614,1810000,79635945.79,0.041,-0.0641,2010/10/20,10710,1130323223,22600
2020/11/30,510190,4.103,0.0322,21,0.041,0.005662,2277242,82900374.74,0.0063,0.0097,2010/10/20,10710,1130323223,22600
2020/3/31,510210,3.633,-0.0431,22,-0.0434,0.031253,31035505,163988217.7,0.046,-0.0003,2010/12/27,2626,320360047,3360
2020/4/30,510210,3.796,0.0451,21,0.046,0.019968,18299212,171526349.4,0.0039,-0.0434,2010/12/27,2626,320360047,3360
2020/5/29,510210,3.816,0.0054,18,0.0039,0.018133,13753567,172203427.1,0.054,0.046,2010/12/27,2626,320360047,3360
2020/6/30,510210,4.027,0.0551,20,0.054,0.042861,53266200,249858960.8,0.1273,0.0039,2010/12/27,2626,320360047,3360
2020/7/31,510210,4.543,0.1284,23,0.1273,0.090067,323446900,281673879.4,0.0313,0.054,2010/12/27,2626,320360047,3360
2020/8/31,510210,4.675,0.0289,21,0.0313,0.06078,165466750,290497548.3,-0.0479,0.1273,2010/12/27,2626,320360047,3360
2020/9/30,510210,4.451,-0.0481,22,-0.0479,0.037447,115861400,625982021.4,0.0025,0.0313,2010/12/27,2626,320360047,3360
2020/10/30,510210,4.46,0.002,16,0.0025,0.035792,75671200,627529045,0.0596,-0.0479,2010/12/27,2626,320360047,3360
2020/11/30,510210,4.724,0.0596,21,0.0596,0.044989,97442884,664938889.5,0.0218,0.0025,2010/12/27,2626,320360047,3360
2020/3/31,510220,3.9918,-0.0488,22,-0.0501,0.005751,2306258,72205706.72,0.0394,-0.0118,2010/12/17,4932,348418327,9120
2020/4/30,510220,4.1258,0.0332,21,0.0394,0.001594,610207,75049455.84,0.0075,-0.0501,2010/12/17,4932,348418327,9120
2020/5/29,510220,4.1654,0.0095,18,0.0075,0.001147,376245,75614559.83,0.0675,0.0394,2010/12/17,4932,348418327,9120
2020/6/30,510220,4.48,0.0748,20,0.0675,0.004958,728037,34224724.91,0.1558,0.0075,2010/12/17,4932,348418327,9120
2020/7/31,510220,5.1582,0.1501,23,0.1558,0.058764,7743410,39557846,0.0391,0.0675,2010/12/17,4932,348418327,9120
